track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRGFQXC128F92F3C37,ATWA,System of a Down,https://p.scdn.co/mp3-preview/9746e630b909c775cf024db2e2af52cec8f83d79?cid=774b29d4f13844c495f206cafdad9c86,1tFCPpKhLU97qRnEYLaR62,"rock, alternative, metal, alternative_rock, hard_rock, heavy_metal, nu_metal",,2001,176200,0.376,0.787,5,-4.731,0,0.0395,0.00357,0.0,0.552,0.372,87.105,4
TRJPARF128F428EE13,Fitter Happier,Radiohead,https://p.scdn.co/mp3-preview/750e3f7cde8f913545248c26cb93f44210b09186?cid=774b29d4f13844c495f206cafdad9c86,53aFGAl0Vebwp2bo8wtdWR,"rock, electronic, alternative, indie, alternative_rock, experimental, british, 90s, britpop",Reggae,1997,117333,0.432,0.391,9,-14.99,1,0.242,0.813,0.00363,0.155,0.744,123.538,4
TRGOUNV128F4281928,Neighborhood #1 (Tunnels),Arcade Fire,https://p.scdn.co/mp3-preview/5864c6774e3b465bdd73acc807b15bd830fdbbdb?cid=774b29d4f13844c495f206cafdad9c86,1juKLNmTdLlhlIDd3lr2p3,"rock, alternative, indie, alternative_rock, indie_rock, piano, indie_pop, beautiful, 00s",Rock,2005,288333,0.285,0.732,0,-5.544,1,0.0323,0.078,0.0138,0.327,0.237,123.38,4
TROLARL128F428EE18,The Tourist,Radiohead,https://p.scdn.co/mp3-preview/bc818dc33f263a847b7cdbc71e6c7834fe8369d9?cid=774b29d4f13844c495f206cafdad9c86,1VL7EjBCJByEZeBVXJnUg6,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, beautiful, britpop, mellow",Reggae,1997,326533,0.241,0.295,4,-8.571,1,0.0319,0.224,0.0328,0.11,0.0398,114.759,5
TRXESGJ12903CC04D2,California Dreamin',The Mamas & the Papas,https://p.scdn.co/mp3-preview/448b2f6fd0c02a838ab53b43968e588cd91fd157?cid=774b29d4f13844c495f206cafdad9c86,00RNV4yiUmdZL54rQ6Xf2M,"rock, pop, classic_rock, folk, 60s, oldies",,2011,148666,0.447,0.902,0,-8.133,0,0.0768,0.0173,0.00179,0.288,0.379,119.647,4
TRJSEXD128F423DBC4,Weird Fishes/Arpeggi,Radiohead,https://p.scdn.co/mp3-preview/eb168dd71ed9050c65254d04b3825e880fd0845f?cid=774b29d4f13844c495f206cafdad9c86,0yV2fk1ZgO45ayns6AWsm0,"rock, electronic, alternative, indie, alternative_rock, experimental, indie_rock, british, beautiful, 00s",,2013,317379,0.53,0.561,11,-9.587,0,0.0379,0.783,0.804,0.0812,0.22,153.015,4
TRIZULQ128F932E773,Kid A,Radiohead,https://p.scdn.co/mp3-preview/d45bfcd7c203a6ea7c6b4986cef9d8e5b107817f?cid=774b29d4f13844c495f206cafdad9c86,1qFfsUxth2V4yXg8YcRblp,"rock, electronic, alternative, indie, alternative_rock, ambient, experimental, british, chillout, post_rock, 00s",,2000,284506,0.63,0.429,5,-15.54,1,0.0356,0.261,0.85,0.309,0.168,112.93,4
TROHVWM128F9331992,Scars,Papa Roach,https://p.scdn.co/mp3-preview/74964b08825100ce9a6339dde3873c44eabc4cb4?cid=774b29d4f13844c495f206cafdad9c86,0cortYbAESnFAy5pludfru,"rock, alternative, metal, alternative_rock, hard_rock, emo, nu_metal",Rock,2010,208213,0.462,0.922,11,-3.827,1,0.0498,0.0851,0.0,0.233,0.432,89.888,4
TRDIBZH128F4292AE0,That's What You Get,Paramore,https://p.scdn.co/mp3-preview/0337f672995d0f59bb87a13737055d2ee812988e?cid=774b29d4f13844c495f206cafdad9c86,0uduuxbg8bLKuBIBmn4mFU,"rock, alternative, pop, female_vocalists, alternative_rock, punk, punk_rock, emo, pop_rock",,2008,220480,0.528,0.831,8,-3.607,1,0.0429,9.43e-05,0.0,0.141,0.632,131.094,3
TRWBSOX128F92D2DCD,Mr. Blue Sky,Electric Light Orchestra,https://p.scdn.co/mp3-preview/bb98f258a01d52c9b1c86ae82c67132bd52f29af?cid=774b29d4f13844c495f206cafdad9c86,02KyAft40Cnid923l8t3ki,"rock, pop, classic_rock, progressive_rock, british, 70s",Rock,2006,304440,0.47,0.375,10,-10.876,1,0.0283,0.256,0.0,0.361,0.418,89.271,4
TRLYATC128F9311186,Red Light Indicates Doors Are Secured,Arctic Monkeys,https://p.scdn.co/mp3-preview/bf1b968fda54696edab184a09b26c5cc1ae58090?cid=774b29d4f13844c495f206cafdad9c86,0x5Ql77PzlojCaiiOhW9mh,"rock, alternative, indie, alternative_rock, indie_rock, british, 00s, britpop",Rock,2006,145626,0.618,0.856,11,-4.842,0,0.0302,0.00325,0.0,0.149,0.907,110.678,4
TRSEHKD128E0782311,Coffee & TV,Blur,https://p.scdn.co/mp3-preview/91936c94d51d132cd0aea95903130de0321e8af7?cid=774b29d4f13844c495f206cafdad9c86,0HFBn4Grwd2AHZk3H1ntNo,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, britpop",Rock,1999,358693,0.738,0.786,2,-9.07,1,0.0363,0.0483,0.294,0.101,0.718,121.609,4
TRBHLDQ128F423EF10,Blue Orchid,The White Stripes,https://p.scdn.co/mp3-preview/21e89f3b9cc649ccd9cfe8093bc337ea9d530c5b?cid=774b29d4f13844c495f206cafdad9c86,1ENdtW2odmA39CxxVqJOCG,"rock, alternative, indie, alternative_rock, indie_rock, 00s",Rock,2005,160266,0.478,0.657,10,-8.523,0,0.323,0.0778,1.85e-05,0.121,0.611,151.229,4
TRMYECS128F92DE4B4,Rabbit Heart (Raise It Up),Florence + the Machine,https://p.scdn.co/mp3-preview/983e2d09fd48fc92d29b45193c3a8f950a7ec9e2?cid=774b29d4f13844c495f206cafdad9c86,0AXtUwPpFDkNLcOzNZH4ir,"rock, alternative, indie, pop, female_vocalists, british, indie_pop",Rock,2010,232360,0.625,0.858,9,-3.483,0,0.0462,0.092,1.36e-06,0.266,0.418,116.98,4
TRVNFJO128F42BC5A0,Dashboard,Modest Mouse,https://p.scdn.co/mp3-preview/e25abab538f266580f7c6156e5064dbdb069a435?cid=774b29d4f13844c495f206cafdad9c86,0dxj1d6FdNZKEDfsvLK4ya,"rock, alternative, indie, alternative_rock, indie_rock, indie_pop",Rock,2007,247280,0.647,0.903,11,-5.012,0,0.0374,0.0101,4.22e-05,0.253,0.96,135.921,4
TRBOCQJ128F425DEF4,"Of Moons, Birds & Monsters",MGMT,https://p.scdn.co/mp3-preview/8a2351ec07e30a027a42de8e9dc6c38102d87f03?cid=774b29d4f13844c495f206cafdad9c86,0FpnCmQMQLRm9jT6LsGIc8,"rock, electronic, alternative, indie, indie_rock, psychedelic, indie_pop, psychedelic_rock",,2007,286720,0.598,0.899,1,-3.861,0,0.0424,0.0218,0.0137,0.0814,0.403,124.061,4
TRLNBNI128E07822C0,Planet Telex,Radiohead,https://p.scdn.co/mp3-preview/4635aeb3172535b2b702d1f0bd9c2c24210a1d40?cid=774b29d4f13844c495f206cafdad9c86,05evePUsIT1cmIURp1hgu6,"rock, alternative, indie, alternative_rock, experimental, indie_rock, british, 90s, britpop",Rock,1995,259200,0.429,0.88,9,-8.013,0,0.109,0.0206,0.698,0.607,0.255,148.965,3
TRRPRXH128F423F02F,Debaser,Pixies,https://p.scdn.co/mp3-preview/072c2c407aa9d2223d505d5fabd867d2e9176ff6?cid=774b29d4f13844c495f206cafdad9c86,01LS3ND17pTJAGXsZRYOxI,"rock, alternative, indie, alternative_rock, punk, indie_rock, 80s, american, post_punk, grunge",Rock,2005,188013,0.288,0.967,5,-4.267,1,0.0947,0.000616,0.741,0.94,0.449,133.044,4
TRNXEPE128F9339E47,My Name Is Jonas,Weezer,https://p.scdn.co/mp3-preview/c4bf6a3a0588d8763039c2c03f91e7f29bfbe733?cid=774b29d4f13844c495f206cafdad9c86,0YU04WSkTVomRgeDOWlEzX,"rock, alternative, indie, alternative_rock, indie_rock, 90s",,2015,206120,0.261,0.947,11,-3.031,1,0.0488,0.000197,0.00332,0.31,0.55,185.942,3
TRNJGXP128F428F408,The Hardest Button to Button,The White Stripes,https://p.scdn.co/mp3-preview/dc4e019099ccecf0fafbbed81a22968831539966?cid=774b29d4f13844c495f206cafdad9c86,0tHeScWiI9EuF9IuH36Beu,"rock, alternative, indie, alternative_rock, indie_rock, 00s, blues_rock",Rock,2003,212266,0.689,0.511,4,-8.407,0,0.0742,0.00808,0.276,0.0914,0.578,128.458,4
TRZEJSA128F92DE1B3,505,Arctic Monkeys,https://p.scdn.co/mp3-preview/b439ea59b20171acba51a365c4eed15777fb9600?cid=774b29d4f13844c495f206cafdad9c86,0BxE4FqsDD1Ot4YuBXwAPp,"rock, alternative, indie, alternative_rock, indie_rock, british, beautiful",Rock,2007,253586,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,4
TRZCIWG128F4248B25,Lost!,Coldplay,https://p.scdn.co/mp3-preview/12ca9924f99e37ee2e9b8847cfbd66dffef1b532?cid=774b29d4f13844c495f206cafdad9c86,060glLDdEdP52BrE74HNu3,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, beautiful, 00s, britpop",Rock,2012,236213,0.359,0.779,7,-7.52,1,0.0412,0.0057,0.837,0.379,0.582,86.951,4
TRHRFIN128F425DEF1,4th Dimensional Transition,MGMT,https://p.scdn.co/mp3-preview/ccddaff8d6db5b81020c3cf67a782077facd6ea4?cid=774b29d4f13844c495f206cafdad9c86,14Hlfk7LY4TOw450LaVteS,"rock, electronic, alternative, indie, indie_rock, psychedelic, american, indie_pop, psychedelic_rock, 00s",Rock,2008,238013,0.381,0.939,9,-4.684,1,0.125,0.042,0.918,0.172,0.335,159.97,4
TRXNVAQ128F93176BA,The Beautiful People,Marilyn Manson,https://p.scdn.co/mp3-preview/851e9b6547b0fff72c9ff92cef3cd05920d0f797?cid=774b29d4f13844c495f206cafdad9c86,0DbPcbiSwuFgC01h1gdxDJ,"rock, alternative, metal, alternative_rock, hard_rock, industrial, 90s",,2009,214040,0.619,0.832,10,-10.136,0,0.0573,0.000908,0.615,0.18,0.811,144.001,4
TRYSPOW128F4280A46,Caring Is Creepy,The Shins,https://p.scdn.co/mp3-preview/db59fdc94014ee63fa154a4b25d90e51d0912d09?cid=774b29d4f13844c495f206cafdad9c86,0EKT63mcvEXuB5rxCW9pzP,"rock, alternative, indie, indie_rock, soundtrack, indie_pop, mellow",Rock,2001,200173,0.413,0.707,2,-8.65,1,0.0375,0.0232,2.84e-06,0.293,0.494,94.614,4
TROHJBH128F422984F,Jacqueline,Franz Ferdinand,https://p.scdn.co/mp3-preview/9af42388025bd46784c823a657d3a483b210c7df?cid=774b29d4f13844c495f206cafdad9c86,0Y9ruZ8TTc2mR5lcxhS8uU,"rock, alternative, indie, alternative_rock, indie_rock, british, 00s, britpop",Rock,2004,229026,0.279,0.688,0,-8.587,0,0.0611,0.000116,0.00434,0.386,0.309,152.634,4
TRYAEUK128F425DEF7,The Handshake,MGMT,https://p.scdn.co/mp3-preview/3b64e1c1a20ebe2cb0842ed083452b98078f5e67?cid=774b29d4f13844c495f206cafdad9c86,0kmnnk3chw9y2vRFAuk12A,"rock, electronic, alternative, indie, pop, indie_rock, psychedelic",Rock,2007,219626,0.565,0.763,11,-7.043,0,0.0584,0.27,0.0087,0.299,0.283,139.995,4
TRWJYOT128F935572B,In the Aeroplane Over the Sea,Neutral Milk Hotel,https://p.scdn.co/mp3-preview/23f5b39b7eb6b13081ec4a8705405e1c75fbd836?cid=774b29d4f13844c495f206cafdad9c86,3xEbrpJTTcsaWMX4gHKd4O,"rock, alternative, indie, folk, indie_rock, 90s, acoustic, love, beautiful",Rock,1998,202560,0.26,0.724,7,-5.093,1,0.033,0.334,0.0,0.114,0.222,93.726,3
TRAFMVN128F147CBCE,Fade to Black,Metallica,https://p.scdn.co/mp3-preview/233bd67ad724582de2e2ffdf1ef3e4d7fc58aace?cid=774b29d4f13844c495f206cafdad9c86,12oSzrBIyirNs0aCwk6elL,"rock, metal, hard_rock, 80s, heavy_metal, thrash_metal",Metal,1984,417400,0.258,0.907,7,-7.287,1,0.112,0.0183,0.201,0.11,0.317,113.679,4
TROIBHC128F14958FC,Poison,Alice Cooper,https://p.scdn.co/mp3-preview/a696c26e9ae65e438e900c0712d13eba4c392f78?cid=774b29d4f13844c495f206cafdad9c86,00zSwKv31z21axKYH7xxkT,"rock, metal, classic_rock, hard_rock, 80s, heavy_metal",,2001,267306,0.319,0.896,2,-6.35,0,0.111,0.0412,0.000133,0.16,0.255,118.696,4
TRUOJJS128F145C256,A Rush of Blood to the Head,Coldplay,https://p.scdn.co/mp3-preview/3974cb926795e1a15dc738da26bfd659c4b3280b?cid=774b29d4f13844c495f206cafdad9c86,04ZAwhY76rVwALw4Xyhmkl,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, love, beautiful, 00s, britpop, mellow",Rock,2002,349973,0.536,0.49,5,-7.176,1,0.0245,0.178,2.32e-06,0.255,0.136,138.331,4
TRNIQYK12903CCD224,Everlasting Light,The Black Keys,https://p.scdn.co/mp3-preview/216ef04ed35b5d2a0b039d4941b1a2c61b4e9cb9?cid=774b29d4f13844c495f206cafdad9c86,1owojdFFHXWvbAe3QtGwEG,"rock, indie, indie_rock, blues, blues_rock",,2010,204626,0.644,0.595,4,-6.548,1,0.0444,0.133,0.00744,0.346,0.709,181.666,4
TRHODCF128E0789036,Last Living Souls,Gorillaz,https://p.scdn.co/mp3-preview/f465e73153bb8f7956a497b398c1ebc94e489717?cid=774b29d4f13844c495f206cafdad9c86,0hQi5BNLOLNJUwc9JKGhBL,"rock, electronic, alternative, indie, pop, alternative_rock, experimental, british, hip_hop, trip_hop",Rock,2005,190400,0.849,0.555,9,-5.602,0,0.0604,0.0257,0.351,0.0625,0.891,137.08,4
TRFPLZK128F930DBE0,What If,Coldplay,https://p.scdn.co/mp3-preview/b188ccb85e393098451619dc9cabbdc1f9a6e5a9?cid=774b29d4f13844c495f206cafdad9c86,39qRdHcl2tizWbzlM9kUlN,"rock, alternative, indie, pop, alternative_rock, british, piano, 00s, britpop, mellow, pop_rock, chill",,2005,298519,0.304,0.502,6,-6.707,0,0.035,0.313,0.0011,0.138,0.204,136.779,4
TRJRDCZ128F427FC25,Radio/Video,System of a Down,https://p.scdn.co/mp3-preview/8e83539b33d333b7f93031a659a61774bb4e181e?cid=774b29d4f13844c495f206cafdad9c86,05ClDIpXqiXCkyO4UvL0A8,"rock, alternative, metal, alternative_rock, hard_rock, heavy_metal, nu_metal",Rock,2005,249226,0.358,0.918,6,-2.472,0,0.0722,0.157,9.09e-06,0.369,0.489,139.327,4
TRHBABG128F4281C8E,Soma,The Strokes,https://p.scdn.co/mp3-preview/e08750b9ec12d1c5896eea5032b01c70f0b774d1?cid=774b29d4f13844c495f206cafdad9c86,2Lf2pJqFbGhBro7ccOz597,"rock, alternative, indie, alternative_rock, indie_rock, american, 00s",Rock,2001,153840,0.499,0.706,0,-7.335,1,0.0302,0.0747,0.00289,0.0753,0.483,148.931,4
TRBMELE128F1468029,Walk,Pantera,https://p.scdn.co/mp3-preview/14e66cb261d6027f14d31e7d247b2281b9e79e71?cid=774b29d4f13844c495f206cafdad9c86,18VO9cif3fGKJPqCXnkPgX,"rock, metal, heavy_metal, thrash_metal, 90s, power_metal",Rock,2013,315120,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4
TRZJGCC128F427A496,For Emma,Bon Iver,https://p.scdn.co/mp3-preview/49c5c569079d6dceeba89b1b18ae061eb941352e?cid=774b29d4f13844c495f206cafdad9c86,0mP897I93DZwdgtjkSriwj,"rock, indie, folk, singer_songwriter, acoustic, male_vocalists, beautiful, 00s, mellow",Folk,2008,220720,0.669,0.613,4,-11.12,0,0.036,0.487,0.18,0.132,0.565,110.67,4
TRPRQXU128E0789D38,White Shadows,Coldplay,https://p.scdn.co/mp3-preview/76a345742020272060da010d2891c873992607e1?cid=774b29d4f13844c495f206cafdad9c86,0WWz2AaqxLoO0fa9ou6Fqc,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, britpop",Rock,2005,328219,0.491,0.783,8,-8.997,0,0.0484,0.00521,0.0361,0.0951,0.26,127.437,4
TRVENTI128F92DE1A3,D Is for Dangerous,Arctic Monkeys,https://p.scdn.co/mp3-preview/fb039c5125c04557dd7c5f47d8a9bd16f7d2aabe?cid=774b29d4f13844c495f206cafdad9c86,27EwsFfoJK04homk7N4Vbs,"rock, alternative, indie, alternative_rock, indie_rock, british",Rock,2007,136106,0.555,0.926,1,-4.685,1,0.037,9.78e-06,0.000134,0.0808,0.765,145.044,4
TRWIKBF128F92DD506,Goodbye My Lover,James Blunt,https://p.scdn.co/mp3-preview/f9126a8531cc80064251fd975fc971a25eb2a4ce?cid=774b29d4f13844c495f206cafdad9c86,0Iit3mwdeG3aIcK4kOviUo,"rock, alternative, indie, pop, singer_songwriter, british, acoustic, piano, male_vocalists, love, beautiful, britpop, mellow",Pop,2012,258373,0.412,0.309,4,-10.079,1,0.0546,0.95,0.00388,0.0944,0.265,79.907,3
TRILLIR128F429E5D7,Battery,Metallica,https://p.scdn.co/mp3-preview/9dd3821d8354c5a7abd02f1e32bcbb0551b8a3e0?cid=774b29d4f13844c495f206cafdad9c86,06aiqCgLiZm5CXcttPz1oU,"rock, metal, hard_rock, 80s, heavy_metal, thrash_metal",Rap,1986,312586,0.467,0.882,4,-11.176,0,0.0496,0.000371,0.304,0.0952,0.452,96.67,4
TRHSVNJ128E0780D7B,Pure Morning,Placebo,https://p.scdn.co/mp3-preview/42be861caeeb76ac7b66b09f284218c61e547337?cid=774b29d4f13844c495f206cafdad9c86,0Vexs3SutFnDeCtypL2zit,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, britpop",Rock,2011,238480,0.451,0.912,8,-6.48,1,0.0666,0.0518,6.08e-06,0.09,0.22,81.797,4
TRUDMVC128F92DDE65,Photograph,Nickelback,https://p.scdn.co/mp3-preview/2926d141d7e00df9268b08e33400dc9a509bdfbf?cid=774b29d4f13844c495f206cafdad9c86,0EaL2e4Dlk8f2XTpcsw1Uz,"rock, alternative, alternative_rock, hard_rock",,2010,258360,0.512,0.741,8,-7.826,1,0.027,0.000707,2.07e-06,0.123,0.446,145.941,4
TRQFLSV128F427EC6B,The World at Large,Modest Mouse,https://p.scdn.co/mp3-preview/47dbf9514ca77c442914dbdad50dabc2d429213f?cid=774b29d4f13844c495f206cafdad9c86,0uO1ejCv4Spok2NQ0oUHUm,"rock, alternative, indie, alternative_rock, indie_rock, indie_pop, beautiful, mellow, chill",Rock,2004,272506,0.523,0.477,6,-9.076,1,0.0254,0.0961,0.000106,0.101,0.249,76.973,4
TRRIHBF128F428192D,Crown of Love,Arcade Fire,https://p.scdn.co/mp3-preview/342f7f89736c5da5545abd50253cf1014c24b4ba?cid=774b29d4f13844c495f206cafdad9c86,1VmKmRUxKSyNMF2x3ndgst,"rock, alternative, indie, alternative_rock, indie_rock, love, beautiful, 00s",Rock,2005,282333,0.317,0.651,3,-6.492,1,0.0274,0.0561,8.82e-05,0.278,0.283,102.642,1
TRZGFWW128F147CBD3,For Whom the Bell Tolls,Metallica,https://p.scdn.co/mp3-preview/356028e69a4acc07f692a0d69fd31ffed59d6d68?cid=774b29d4f13844c495f206cafdad9c86,0bp3MablDhBWiBZbIcp3AY,"rock, metal, hard_rock, 80s, heavy_metal, thrash_metal",,2013,279506,0.329,0.912,10,-7.796,0,0.094,0.000198,0.0238,0.739,0.251,137.924,4
TRQTSAO128F4255A33,O Green World,Gorillaz,https://p.scdn.co/mp3-preview/6a109a3d3506da403ca76efb8c6dd66ce124e0d1?cid=774b29d4f13844c495f206cafdad9c86,4hNPMfFHauPIbOKvdYqFt7,"rock, electronic, alternative, indie, pop, alternative_rock, british, hip_hop, trip_hop",Rock,2005,275000,0.672,0.768,0,-7.718,1,0.0347,0.00201,0.905,0.136,0.858,122.583,4
TRVPSZF128F147DF97,We Never Change,Coldplay,https://p.scdn.co/mp3-preview/258325aacfde147fcffcf0945780875f236bc7ed?cid=774b29d4f13844c495f206cafdad9c86,5TB6QgrF0RPIxSCGfRDLoe,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, acoustic, beautiful, britpop, mellow, chill",,2000,249400,0.433,0.288,6,-10.801,0,0.0296,0.535,0.000169,0.105,0.131,136.939,3
TRIFLWF128E078903C,Every Planet We Reach Is Dead,Gorillaz,https://p.scdn.co/mp3-preview/de0d7569b190a5e60704f1149964fa1e43e5c480?cid=774b29d4f13844c495f206cafdad9c86,1ciO7AcAkMAlva1K7uoyzq,"rock, electronic, alternative, indie, pop, alternative_rock, british, hip_hop, trip_hop, chill",Rock,2005,293266,0.578,0.484,4,-7.08,0,0.0273,0.0159,0.0105,0.0654,0.362,88.152,4
TRSJKLY128E079849E,Here It Goes Again,OK Go,https://p.scdn.co/mp3-preview/7327e3ac55e460208a753ce81872321dc06b7603?cid=774b29d4f13844c495f206cafdad9c86,0OpEsGqcmU1yGAfWO5sPRW,"rock, alternative, indie, alternative_rock, indie_rock, dance",Rock,2010,180213,0.54,0.89,0,-2.313,1,0.041,0.000351,6.72e-05,0.112,0.828,145.711,4
TRKPWGR128E078EE06,Where Did You Sleep Last Night,Nirvana,https://p.scdn.co/mp3-preview/ef8295c839e34d88cc7b90d9fcc46d82ed6efe0e?cid=774b29d4f13844c495f206cafdad9c86,0bx2T62sxyvuHqgg5ZsgAc,"rock, alternative, alternative_rock, 90s, acoustic, grunge, cover",Rock,2002,302533,0.551,0.673,3,-7.362,1,0.0805,0.651,0.00047,0.683,0.349,108.482,3
TRMZEXY128F93104A6,Trying Your Luck,The Strokes,https://p.scdn.co/mp3-preview/79b87de0dc822bf051ddfedde437b61167875906?cid=774b29d4f13844c495f206cafdad9c86,2IKgM8fKIKUXVsARYL4FFW,"rock, alternative, indie, alternative_rock, indie_rock, american, 00s",Rock,2001,207573,0.499,0.69,9,-9.424,0,0.0316,0.00963,0.00795,0.13,0.629,143.9,4
TRAXPDB128F14A8954,Black Mirror,Arcade Fire,https://p.scdn.co/mp3-preview/edc21eb37d32ea56ec832868826045cd71893f6c?cid=774b29d4f13844c495f206cafdad9c86,0IgnwEF4fuidaugeMEKUl4,"rock, alternative, indie, alternative_rock, indie_rock, 00s",Rock,2007,253373,0.527,0.847,10,-9.717,0,0.0385,0.0596,0.421,0.111,0.155,124.048,4
TRGAOLV128E0789D40,Swallowed in the Sea,Coldplay,https://p.scdn.co/mp3-preview/a9a6080f335cf83d0e43fdedf012735f4c7edf51?cid=774b29d4f13844c495f206cafdad9c86,2u2WL5N3KnQnykOZi3fxL6,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, love, britpop, mellow",,2005,239001,0.265,0.378,11,-10.823,1,0.0316,0.0557,1.29e-06,0.119,0.153,142.1,4
TRUCHHA128EF3435EA,Feeling This,blink-182,https://p.scdn.co/mp3-preview/2e5ad4741d169569368f484f58da56ecde77e4e7?cid=774b29d4f13844c495f206cafdad9c86,00ZsT6WcQHTKBc4atXPvXh,"rock, alternative, alternative_rock, punk, punk_rock",Rock,2009,173600,0.407,0.964,4,-5.888,1,0.09,0.0811,0.0,0.569,0.54,173.116,4
TRZIBWC128F146049C,Fast Car,Tracy Chapman,https://p.scdn.co/mp3-preview/d7c7088e15ff83fd4352fa675f52e29986671b0c?cid=774b29d4f13844c495f206cafdad9c86,2M9ro2krNb7nr7HSprkEgo,"rock, pop, female_vocalists, folk, singer_songwriter, 80s, soul, acoustic, beautiful, mellow",,1988,296800,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,4
TROMIIH128F145C1F2,Heroin,The Velvet Underground,https://p.scdn.co/mp3-preview/ee4b0402b0980aa9b6992c1ad6644e41a52fcc93?cid=774b29d4f13844c495f206cafdad9c86,0dHZJUm7nhc74qXo9tQu0a,"rock, alternative, classic_rock, experimental, psychedelic, american, 60s, psychedelic_rock, avant_garde",Rock,2014,430066,0.207,0.785,1,-9.285,1,0.0624,0.134,0.837,0.0977,0.222,146.597,4
TRHGHWT128F425DEFA,Future Reflections,MGMT,https://p.scdn.co/mp3-preview/2e6f9b7ea6f49bf1a5e81285bb9c4db0738198f5?cid=774b29d4f13844c495f206cafdad9c86,09ejRvctY0z8dv14bTEfqm,"rock, electronic, alternative, indie, experimental, indie_rock, psychedelic, electro, indie_pop, psychedelic_rock, 00s",,2009,238466,0.506,0.977,5,-4.064,1,0.0958,0.104,0.0347,0.409,0.487,140.031,4
TROSORZ128EF343746,Needles,System of a Down,https://p.scdn.co/mp3-preview/2f547f46c27d59eb018b3ca89cd5b695d2a17725?cid=774b29d4f13844c495f206cafdad9c86,11ZLG0T7TrI6x3bDclWncX,"rock, alternative, metal, hard_rock, nu_metal",Metal,2001,193573,0.52,0.978,1,-3.126,1,0.0801,0.00102,0.000233,0.0536,0.528,93.964,4
TRDTWRO128F427B6B0,Sofa Song,The Kooks,https://p.scdn.co/mp3-preview/075b0bf2c64b9ffa7e2675226188a1235e2246f9?cid=774b29d4f13844c495f206cafdad9c86,0Vfgpl5VpDBQexEPYUqaQK,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",Rock,2006,133253,0.425,0.949,1,-3.828,0,0.104,0.0101,1.79e-05,0.296,0.718,80.331,4
TRWQBUW128F422BC38,Slow Hands,Interpol,https://p.scdn.co/mp3-preview/7c6d4166bc7d95eee30181d6dd78a68f5a4efa62?cid=774b29d4f13844c495f206cafdad9c86,0LVgW4kmt8wunI3sdlShJk,"rock, alternative, indie, alternative_rock, indie_rock, post_punk, 00s",Rock,2004,184466,0.245,0.976,11,-2.513,0,0.0523,0.000397,0.465,0.362,0.659,141.882,4
TRVUELD128F933B42A,I Can Talk,Two Door Cinema Club,https://p.scdn.co/mp3-preview/a22b63b0d3da0ac4e1afc976ab4f28f3b42cd948?cid=774b29d4f13844c495f206cafdad9c86,0jkdpM3WaCu5U5ANU9Djs2,"rock, electronic, alternative, indie, indie_rock, british",Rock,2009,177520,0.47,0.775,9,-4.848,0,0.214,2.87e-05,0.297,0.259,0.6,162.96,4
TRDADYI128F14A8956,Neon Bible,Arcade Fire,https://p.scdn.co/mp3-preview/d85d387a64c38cb38330749562f7c9edf2d20171?cid=774b29d4f13844c495f206cafdad9c86,0bweN7BKqTYU0tq2IEpvlr,"rock, alternative, indie, alternative_rock, indie_rock, 00s, mellow",Rock,2007,136640,0.581,0.297,9,-19.128,1,0.101,0.908,0.704,0.0629,0.0442,86.788,4
TRHHYQQ128F42BB341,Rock & Roll Queen,The Subways,https://p.scdn.co/mp3-preview/00e4a3def706eebb0b876c45761de13247b5b511?cid=774b29d4f13844c495f206cafdad9c86,0e3qvNUMTCBs7TX73P9qXu,"rock, alternative, indie, alternative_rock, indie_rock, british",Rock,2005,169946,0.395,0.764,10,-6.258,0,0.0419,0.000316,0.00131,0.111,0.325,141.423,4
TRYLDDB128F1474B86,Miss Murder,AFI,https://p.scdn.co/mp3-preview/9b4d4a5666be44697da32fed0184acc6be7575ba?cid=774b29d4f13844c495f206cafdad9c86,0Ti2dlF2xLjXblvdU5fCxM,"rock, alternative, alternative_rock, punk, hardcore, punk_rock, emo",Rock,2006,206586,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,4
